m/GeV, Lambda/GeV, m/Lambda, Alpha(m), RPocket/Lambda, Yfo, Ysqo, xGBfo, TMReq/GeV, Gamma_GB/GeV, dilution_factor, Omegah2
6.892612104349703e7,432876.12810830615,159.22827933410923,0.11265492829886764,1.9963408107960294e6,3.13824777922973e-9,1.4180930460566074e-15,11.527439619850814,87.62087091569192,1.4949704528086472e-12,0.1791958462961507,7.011511490408005
7.924828983539179e7,497702.3564332114,159.22827933410923,0.11265492829886764,1.8189913953107407e6,3.599654723933929e-9,1.7462145222588989e-15,11.433053709629966,101.57439366929606,1.711853706166997e-12,0.14387172787145355,7.969995933397614
9.111627561154898e7,572236.765935022,159.22827933410923,0.11265492829886764,1.657397213101694e6,4.128779820734222e-9,2.1502259321224805e-15,11.338744535039678,117.75722756508675,1.9602176415586022e-12,0.11482339165802935,9.005453155576864
1.0476157527896652e8,657933.2246575683,159.22827933410923,0.11265492829886764,1.5101586126678705e6,4.73554179235344e-9,2.647671684869511e-15,11.24451318634906,136.52681078845742,2.24463397712835e-12,0.09119952956160207,10.126372407637492
1.2045035402587825e8,756463.3275546291,159.22827933410923,0.11265492829886764,1.3760002836900007e6,5.431308861169621e-9,3.260150168439904e-15,11.150360776219344,158.2981154647391,2.5703386707459137e-12,0.07213502198882574,11.33931970043964
1.384886371393873e8,869749.0026177834,159.22827933410923,0.11265492829886764,1.2537602109026762e6,6.229110021686343e-9,4.014250000945424e-15,11.056288440297374,183.55294820681345,2.9433284747382297e-12,0.056834614933833655,12.648138866994397
1.5922827933410922e8,1.0e6,159.2282793341092,0.11265492829886764,1.1423796092740195e6,7.143877013018886e-9,4.942702379018047e-15,10.9622973378281,212.85076124341137,3.370471532305378e-12,0.04460854142760769,14.053931471910204
166.81005372000593,1.0,166.81005372000593,0.11163079258705975,1.5067600523675372e11,8.514463944066265e-15,1.3394796344088208e-25,20.48326735612515,0.00011391411793663826,3.627452904866046e-18,0.9999999999949221,8.944446749779704e-15
191.7910261672489,1.1497569953977358,166.81005372000593,0.11163079258705975,1.32891940478312e11,9.784684318393732e-15,1.6932228189628768e-25,20.384637842464816,0.00013160725951216258,4.1497400090331785e-18,0.9999999999931775,1.2999826054012684e-14
220.51307399030463,1.321941148466029,166.81005372000593,0.11163079258705975,1.1720690242843939e11,1.124423553460502e-14,2.155537656916393e-25,20.29240070095517,0.0001520041611575088,4.747286975779111e-18,0.9999999999908407,1.9027647772934617e-14
253.53644939701124,1.5199110829529336,166.81005372000593,0.11163079258705975,1.0337314608715242e11,1.2921312456101568e-14,2.7897298105190066e-25,20.19856075693686,0.00017557979680997183,5.4309468010762546e-18,0.9999999999877004,2.8313769552224818e-14
291.5053062825177,1.7475284000076838,166.81005372000593,0.11163079258705975,9.117216742828003e10,1.48477719633001e-14,3.610419409485407e-25,20.100011504165384,0.0002028638772589553,6.2131387068064354e-18,0.9999999999834722,4.2130757298168056e-14
335.16026509388433,2.0092330025650473,166.81005372000593,0.11163079258705975,8.041125213082216e10,1.7057207756324514e-14,4.669205998091734e-25,20.001490532880847,0.0002343930484386352,7.108074326384929e-18,0.9999999999777893,6.264561912284761e-14
385.35285937105306,2.3101297000831598,166.81005372000593,0.11163079258705975,7.092043165841222e10,1.959719457930422e-14,5.967052715917171e-25,19.902998097687362,0.0002708286765175193,8.132016576965342e-18,0.9999999999701509,9.204784093450655e-14
443.0621457583882,2.6560877829466865,166.81005372000593,0.11163079258705975,6.2549798608192535e10,2.2518707968448584e-14,7.659092274812738e-25,19.804534456563736,0.0003129353115470437,9.303575944910615e-18,0.9999999999598834,1.358429467876498e-13
509.4138014816381,3.0538555088334154,166.81005372000593,0.11163079258705975,5.516713892506839e10,2.5875417238864808e-14,9.91214005781233e-25,19.709570477515847,0.00036153313752186546,1.0644049595152074e-17,0.9999999999461068,2.0213116668451387e-13
585.7020818056668,3.511191734215131,166.81005372000593,0.11163079258705975,4.865584358219149e10,2.972154619385502e-14,1.2825598206619275e-24,19.617777433361315,0.0004176202294576081,1.217780949801879e-17,0.9999999999276261,3.007111585176354e-13
673.4150657750823,4.0370172585965545,166.81005372000593,0.11163079258705975,4.291306674268954e10,3.411112256919e-14,1.658453217795263e-24,19.519630263011095,0.0004825760944137991,1.3932746663448038e-17,0.999999999902719,4.4707583798801613e-13
774.2636826811272,4.641588833612778,166.81005372000593,0.11163079258705975,3.784810131082681e10,3.9179771598802926e-14,2.1402970237377905e-24,19.421281304336922,0.0005576549649521825,1.5940779598610175e-17,0.9999999998692286,6.633734442154604e-13
890.2150854450388,5.3366992312063095,166.81005372000593,0.11163079258705975,3.338094621444506e10,4.5017039390961797e-14,2.7654152815335623e-24,19.322962453267866,0.0006444300782689842,1.8238436279702446e-17,0.9999999998241992,9.854859876091262e-13
1023.5310218990264,6.1359072734131725,166.81005372000593,0.11163079258705975,2.9441042788926414e10,5.17232504636688e-14,3.5787633426942176e-24,19.227983742781465,0.000744597934074721,2.0867520273518334e-17,0.9999999997637592,1.4663212752677249e-12
1176.8119524349988,7.054802310718643,166.81005372000593,0.11163079258705975,2.596616030387758e10,5.940163528994245e-14,4.6302821694162835e-24,19.133480712910785,0.0008603351182500334,2.3875873184036606e-17,0.9999999996825429,2.1812712438624644e-12
1353.0477745798073,8.11130830789687,166.81005372000593,0.11163079258705975,2.290141302944163e10,6.81948907875947e-14,5.989662586894758e-24,19.035251638942608,0.0009942808432875914,2.7318247361922305e-17,0.9999999995731588,3.2442225224904394e-12
1555.6761439304723,9.326033468832199,166.81005372000593,0.11163079258705975,2.01983933168108e10,7.834195224891602e-14,7.750715855453621e-24,18.937053791099935,0.0011491093071106769,3.1257304832817627e-17,0.999999999426051,4.826764980403205e-12
1788.649529057435,10.722672220103231,166.81005372000593,0.11163079258705975,1.7814406999956818e10,9.000678404416392e-14,9.997482270558256e-24,18.838892468004236,0.0013280806478441958,3.5764760710623474e-17,0.9999999992281983,7.15831887388106e-12
2056.512308348652,12.32846739442066,166.81005372000595,0.11163079258705973,1.5711799041757565e10,1.0340688816013205e-13,1.2845344295149724e-23,18.74173356438619,0.0015348859710063326,4.092269200701663e-17,0.9999999989622221,1.057480110125282e-11
2364.4894126454087,14.174741629268055,166.81005372000593,0.11163079258705975,1.3857358773108324e10,1.1880013862200354e-13,1.6603450072052835e-23,18.64426735158195,0.001773971404253247,4.682503577672571e-17,0.9999999986044359,1.5715596126155253e-11
2718.5882427329416,16.297508346206442,166.81005372000593,0.11163079258705975,1.2221795330775928e10,1.364718671966366e-13,2.1484715910813894e-23,18.546196857030846,0.0020504214296671553,5.357930400516366e-17,0.9999999981230131,2.338127525732559e-11
3125.715849688237,18.73817422860384,166.81005372000593,0.11163079258705975,1.0779275008542686e10,1.5672901700366463e-13,2.779719254460867e-23,18.448159097337278,0.002370014607024917,6.130854661450115e-17,0.9999999974753571,3.4781281145038364e-11
3593.8136638046276,21.544346900318832,166.81005372000593,0.11163079258705975,9.507013214106583e9,1.8002515637789076e-13,3.54514599339189e-23,18.35015438806784,0.0027394942682388923,7.015359850900496e-17,0.9999999966040141,5.100172021165949e-11
4132.012400115339,24.770763559917114,166.81005372000593,0.11163079258705975,8.384914586701562e9,2.0681031557287743e-13,4.460458467988275e-23,18.25218304925991,0.0031666594702937133,8.02756517838765e-17,0.9999999954316482,7.377959379604824e-11
4750.810162102798,28.48035868435802,166.8100537200059,0.11163079258705975,7.395255591099722e9,2.375772577349726e-13,5.7549105608378e-23,18.154942165722993,0.0036603900831460247,9.185920017941124e-17,0.9999999938547889,1.0944637916515181e-10
5462.277217684343,32.74549162877728,166.81005372000593,0.11163079258705975,6.522404574571278e9,2.729027879429152e-13,7.446604937187086e-23,18.058173599224315,0.004231111563635409,1.051154096834418e-16,0.999999991733647,1.6282728948816183e-10
6280.291441834253,37.64935806792467,166.81005372000593,0.11163079258705975,5.752574865105114e9,3.1345539376797e-13,9.63519222162997e-23,17.960303691929997,0.004891259282991043,1.202859769949524e-16,0.9999999888777567,2.422341234707813e-10
7220.809018385468,43.287612810830595,166.81005372000593,0.11163079258705975,5.073607011079082e9,3.6006171984371964e-13,1.233206873848089e-22,17.862468475261043,0.005654561687922698,1.3764754650388211e-16,0.9999999850341925,3.5646503292114294e-10
8302.175681319748,49.770235643321115,166.8100537200059,0.11163079258705975,4.47477672285808e9,4.136009446311556e-13,1.5645167452968918e-22,17.764668292801243,0.006537163988672694,1.5751676668069075e-16,0.9999999798610069,5.199568116185695e-10
9545.484566618343,57.22367659350217,166.81005372000593,0.11163079258705975,3.9466254827596054e9,4.750934303266165e-13,2.0222999567841804e-22,17.671551740798673,0.007555754809196541,1.8025607849229081e-16,0.9999999729167283,7.72749417426381e-10
10974.987654930563,65.79332246575679,166.81005372000593,0.11163079258705975,3.4808111478731055e9,5.457131613104022e-13,2.616715192781307e-22,17.577873557765134,0.008733579287369588,2.0628034188381104e-16,0.9999999635723058,1.1496234825363833e-9
12618.568830660211,75.64633275546291,166.81005372000593,0.11163079258705975,3.069976186006319e9,6.268174664615807e-13,3.38581300341308e-22,17.48017736171757,0.010097615493839784,2.3606442173495843e-16,0.9999999509702228,1.710283847092498e-9
14508.287784959402,86.97490026177834,166.81005372000593,0.11163079258705975,2.707631463546868e9,7.199739102626121e-13,4.380956945760077e-22,17.382517592513615,0.011675031126190446,2.70151872297863e-16,0.9999999340034402,2.544369985425836e-9
16681.005372000593,100.0,166.81005372000593,0.11163079258705975,2.388053749669661e9,8.269625374065338e-13,5.668546391808438e-22,17.28545998174277,0.013498821181489207,3.0916487927364857e-16,0.9999999111659631,3.785201771190563e-9
19179.10261672489,114.97569953977356,166.81005372000593,0.11163079258705975,2.1061953179702415e9,9.498339947254294e-13,7.278240266516195e-22,17.19295529931617,0.015603869584314107,3.5381564175789483e-16,0.999999880499601,5.587914660634434e-9
22051.30739903046,132.19411484660287,166.81005372000593,0.11163079258705975,1.8576042176828754e9,1.0909437028418793e-12,9.36517608866667e-22,17.097980181377388,0.01804031419910237,4.0491940270472537e-16,0.9999998391709333,8.26695106518855e-9
25353.644939701117,151.99110829529332,166.81005372000593,0.11163079258705975,1.6383539551681612e9,1.252993670171571e-12,1.2117342905572656e-21,17.00046665336331,0.02086095203072102,4.634093668111957e-16,0.9999997834411156,1.2298236876759826e-8
29150.53062825176,174.7528400007683,166.81005372000593,0.11163079258705975,1.4449814749900594e9,1.4390858219010049e-12,1.5678138208110297e-21,16.902991420214473,0.024123341042510307,5.303537793641513e-16,0.9999997083680098,1.829514990353652e-8
33516.026509388445,200.9233002565048,166.81005372000593,0.11163079258705975,1.2744324609941416e9,1.6527940461935107e-12,2.028270514812457e-21,16.805554879017585,0.0278967899189801,6.069754792576543e-16,0.9999996072204408,2.7212809264859022e-8
38535.28593710532,231.01297000831605,166.81005372000593,0.11163079258705975,1.1240130934182112e9,1.8982088372944965e-12,2.617413039205923e-21,16.70815743289706,0.03226150253357254,6.946742848100752e-16,0.9999994709134135,4.037622979027593e-8
44306.21457583883,265.6087782946687,166.81005372000593,0.11163079258705975,9.913475000393796e8,2.1800266307669017e-12,3.380586101589566e-21,16.612852314766585,0.037305683833113716,7.950526230211957e-16,0.9999992874114981,5.995860008068695e-8
50941.380148163815,305.3855508833416,166.81005372000593,0.11163079258705975,8.743402292989738e8,2.5036394281166797e-12,4.373862994270819e-21,16.517900082650993,0.043139035944580094,9.099448724680163e-16,0.99999904010653,8.919296702884434e-8
58570.208180566675,351.1191734215131,166.81005372000593,0.11163079258705975,7.711431526686804e8,2.87523967061069e-12,5.658932214727884e-21,16.4206205614281,0.049893246619518224,1.0414509582390773e-15,0.9999987061204585,1.3268011621543162e-7
67341.50657750822,403.70172585965537,166.81005372000593,0.11163079258705975,6.801262734811805e8,3.301940131473188e-12,7.321241986648261e-21,16.32338179100221,0.05770683463348038,1.191974815405661e-15,0.9999982552992159,1.9736129128173225e-7
77426.3682681127,464.15888336127773,166.8100537200059,0.11163079258705975,5.998519811510799e8,3.791899106847195e-12,9.468462948242107e-21,16.226209595542386,0.06674617310546616,1.3642684269615782e-15,0.9999976463065778,2.934691785632141e-7
89021.50854450384,533.6699231206308,166.81005372000593,0.11163079258705975,5.2905234413184565e8,4.354483771232383e-12,1.2247155883764587e-20,16.13016678521101,0.07719881866048017,1.5614822445768693e-15,0.9999968233666794,4.364394112584628e-7
102353.1021899027,613.5907273413176,166.81005372000593,0.11163079258705975,4.6660908295125806e8,5.000447286944463e-12,1.584490048919799e-20,16.03374355261452,0.08929366323164628,1.78722291778996e-15,0.9999957089522268,6.492079183651458e-7
117681.19524349991,705.4802310718645,166.81005372000593,0.11163079258705975,4.115359069996956e8,5.742133079174756e-12,2.0499340905524436e-20,15.936671397233528,0.10329136481118867,2.045619391566146e-15,0.9999941968387531,9.656941354185202e-7
135304.77745798076,811.1308307896873,166.81005372000593,0.11163079258705975,3.629629360810227e8,6.593709716397558e-12,2.6520784389881307e-20,15.83964222760499,0.11948745924813167,2.34139858595028e-15,0.9999921412986228,1.4364523654365979e-6
155567.61439304723,932.60334688322,166.81005372000593,0.11163079258705975,3.201229606646548e8,7.57144043802399e-12,3.431064559465805e-20,15.742696728535533,0.13822755488368454,2.67997204767007e-15,0.9999893396826017,2.1366756354619295e-6
178864.95290574353,1072.2672220103232,166.81005372000593,0.11163079258705975,2.8233932381963164e8,8.693992429651627e-12,4.4385868911633233e-20,15.645912574531229,0.15991121255721205,3.0675351652462073e-15,0.999985509498942,3.1780361371960572e-6
205651.23083486516,1232.8467394420659,166.81005372000593,0.11163079258705975,2.4901523342598614e8,9.98279169874024e-12,5.741545483249648e-20,15.549067051416255,0.1850041795124598,3.5111807701517337e-15,0.9999802546131696,4.726576517694594e-6
236448.94126454074,1417.4741629268049,166.81005372000593,0.11163079258705975,2.1962433584990677e8,1.1462430264012293e-11,7.427645089497172e-20,15.452214485938777,0.21404308854925527,4.019029211089372e-15,0.9999730202983839,7.030269053373464e-6
271858.824273294,1629.7508346206434,166.81005372000593,0.11163079258705975,1.9370240219399798e8,1.3161133358435176e-11,9.60898725575534e-20,15.355407332511184,0.24764904408604027,4.6003772913948864e-15,0.9999630308548593,1.0456832264084992e-5
312571.5849688239,1873.817422860385,166.81005372000593,0.11163079258705975,1.7083999580705503e8,1.5111295477158986e-11,1.2430826448012622e-19,15.258646100508384,0.2865418481129347,5.265868806507552e-15,0.9999492082254171,1.555330127731431e-5
359381.366380463,2154.4346900318847,166.81005372000593,0.11163079258705975,1.5067600523675364e8,1.735009539909321e-11,1.6080961120002229e-19,15.16193130766035,0.33155500936752275,6.027689815767597e-15,0.9999300704148321,2.313301993413643e-5
413201.2400115339,2477.0763559917114,166.81005372000593,0.11163079258705975,1.3289194047831194e8,1.992020179834635e-11,2.0802398555045782e-19,15.065326545810647,0.38365214408542514,6.899792237826131e-15,0.9999036083733315,3.440553459363481e-5
475081.0162102799,2848.035868435802,166.81005372000593,0.11163079258705975,1.1720690242843933e8,2.287058276736938e-11,2.6910512740833377e-19,14.968751260909091,0.4439526658248853,7.898149880070701e-15,0.9998671287993701,5.11713749142844e-5
546227.7217684344,3274.5491628777286,166.81005372000595,0.11163079258705973,1.033731460871524e8,2.6257434529280385e-11,3.4811896579305065e-19,14.872178924091285,0.5137522048638358,9.041051609284412e-15,0.9998170496067299,7.610568620186234e-5
628029.1441834253,3764.9358067924672,166.81005372000593,0.11163079258705975,9.117216742828003e7,3.014524685872549e-11,4.503281993400042e-19,14.775655183924833,0.5945489459855942,1.034943705426782e-14,0.999748601706564,0.00011318656815444012
722080.9018385464,4328.761281083057,166.81005372000593,0.11163079258705975,8.041125213082215e7,3.460802530124548e-11,5.8254075243706975e-19,14.679182043510156,0.6880794147286514,1.1847281013963106e-14,0.9996553821582304,0.0001683284891168315
830217.5681319743,4977.023564332108,166.81005372000593,0.11163079258705975,7.092043165841225e7,3.9730693227566674e-11,7.535622875674405e-19,14.58276397370249,0.7963548614229606,1.356203364115874e-14,0.9995287441242836,0.00025032343441519755
954548.4566618348,5722.3676593502205,166.81005372000593,0.11163079258705975,6.2549798608192496e7,4.5610700137571963e-11,9.747823021880103e-19,14.486391993771802,0.9217057781462136,1.5525124498653495e-14,0.9993570343263788,0.00037223862468728833
1.097498765493057e6,6579.332246575683,166.81005372000593,0.11163079258705975,5.5167138925068356e7,5.2359866500830823e-11,1.2609321363418242e-18,14.390068353303606,1.066831293993509,1.7772539760755028e-14,0.9991246677357603,0.0005534910224025031
1.2618568830660211e6,7564.633275546291,166.81005372000593,0.11163079258705975,4.8655843582191475e7,6.01064998593709e-11,1.6310653030714074e-18,14.293796217935366,1.2348581655394697,2.03454831798677e-14,0.998810865024006,0.0008229242378512487
1.4508287784959404e6,8697.490026177835,166.81005372000593,0.11163079258705975,4.291306674268952e7,6.899782200625062e-11,2.109825333159828e-18,14.19757619960192,1.4294090138416702,2.3291132980531975e-14,0.9983876931400131,0.0012233677538609187
1.6681005372000593e6,10000.0,166.81005372000593,0.11163079258705975,3.784810131082681e7,7.920275288492453e-11,2.7290854369908254e-18,14.101408920845358,1.654680994240293,2.6663508610067054e-14,0.9978173591464302,0.0018183838059293266
1.9179102616724889e6,11497.569953977356,166.81005372000593,0.11163079258705975,3.338094621444506e7,9.091510353848441e-11,3.5300689986827355e-18,14.005295015054566,1.9155371734125972,3.0524463298536335e-14,0.9970486854518872,0.0027022342109831454
2.205130739903046e6,13219.411484660288,166.81005372000593,0.11163079258705975,2.9441042788926415e7,1.043572380975115e-10,4.5660918721907105e-18,13.90923512671137,2.217612484310649,3.494482069843565e-14,0.9960127475520099,0.004014569968069019
2.5353644939701115e6,15199.11082952933,166.81005372000593,0.11163079258705975,2.5966160303877585e7,1.1978427357472414e-10,5.906108767603965e-18,13.813229911643486,2.5674365924854787,4.0005676529065596e-14,0.9946172604693776,0.005962013871215135
2.915053062825176e6,17475.28400007683,166.81005372000593,0.11163079258705975,2.2901413029441632e7,1.3748889629441373e-10,7.639299441582787e-18,13.717280037284608,2.972576382199284,4.579988919098207e-14,0.9927388608205796,0.008849732971898427
3.351602650938841e6,20092.33002565046,166.81005372000593,0.11163079258705975,2.019839331681081e7,1.5780688531326889e-10,9.880999485436898e-18,13.621386182941654,3.441801206098675,5.2433786798333027e-14,0.9902132451775071,0.013127356478322756
3.8535285937105273e6,23101.29700083158,166.81005372000593,0.11163079258705975,1.7814406999956824e7,1.8112344639961576e-10,1.2780369822971844e-17,13.52554904006966,3.9852745478638307,6.002912206557261e-14,0.986822576208432,0.019455223721097162
4.430621457583878e6,26560.87782946684,166.81005372000593,0.11163079258705975,1.5711799041757574e7,2.0788047527446924e-10,1.6530314515795133e-17,13.429769312554352,4.614776334553548,6.872531105362272e-14,0.9822805086570551,0.02879893551775696
5.094138014816375e6,30538.555088334124,166.81005372000593,0.11163079258705975,1.3857358773108337e7,2.3858488616010345e-10,2.138030578982305e-17,13.334047717002832,5.343960817583081,7.868199701337504e-14,0.9762147495669373,0.042562304090274714
5.857020818056674e6,35111.91734215135,166.81005372000593,0.11163079258705975,1.2221795330775917e7,2.738181615528343e-10,2.7652968250602364e-17,13.238384983042454,6.188655733809743,9.008198655811603e-14,0.9681477845433709,0.0627704618905869
6.734150657750828e6,40370.17258596558,166.81005372000593,0.11163079258705975,1.0779275008542676e7,3.142473018998487e-10,3.576552385427526e-17,13.142781853628414,7.16720937898299,1.0313461226168825e-13,0.9574782706314132,0.09231483360024266
7.742636826811278e6,46415.88833612782,166.81005372000593,0.11163079258705975,9.507013214106577e6,3.6063737993730485e-10,4.625752190237908e-17,13.047239085360074,8.300893295692678,1.1807958364277335e-13,0.9434678095484926,0.13526750658692777
8.902150854450393e6,53366.99231206313,166.81005372000593,0.11163079258705975,8.384914586701556e6,4.1386593432141936e-10,5.982669553531035e-17,12.951757448806521,9.61436952117685,1.35191397502815e-13,0.9252422333842489,0.19726069510886246
1.0235310218990268e7,61359.072734131754,166.81005372000593,0.11163079258705975,7.395255591099719e6,4.749394714024916e-10,7.737532557826732e-17,12.856337728841586,11.136232785156807,1.5478438890219625e-13,0.9018201718999935,0.2859029197936194
1.1768119524349991e7,70548.02310718645,166.81005372000593,0.11163079258705975,6.69094115364137e6,5.450123831844519e-10,9.631313277623779e-17,12.760980724988656,12.899639727095877,1.7721851587692898e-13,0.8721844894481533,0.3957273664884735
1.3530477745798077e7,81113.08307896873,166.81005372000593,0.11163079258705975,6.096536382558423e6,6.2540863440376e-10,1.1862338736394329e-16,12.665687251775589,14.943039154157312,2.0290598453463154e-13,0.8354108665625088,0.5367582378684833
1.5556761439304724e7,93260.334688322,166.81005372000593,0.11163079258705975,5.554936893090288e6,7.176466230737046e-10,1.460998494501171e-16,12.570458139100163,17.31101963016137,2.3231883667412407e-13,0.7908580678621618,0.7195527800140085
1.7886495290574353e7,107226.72220103232,166.81005372000593,0.11163079258705975,5.0614516095557595e6,8.234676777138576e-10,1.7993837114502812e-16,12.475294232606322,20.055293323808968,2.6599763983403937e-13,0.7383989110159516,0.9513388458063184
2.0565123083486516e7,123284.67394420659,166.81005372000593,0.11163079258705975,4.611806198508006e6,9.448687219064072e-10,2.21611505038303e-16,12.380196394071648,23.235838111655397,3.0456144002072446e-13,0.6786356826578428,1.2380992289719759
2.3644894126454074e7,141747.4162926805,166.81005372000593,0.11163079258705975,4.202106046503052e6,1.0841397140216234e-9,2.729325006469149e-16,12.285165501806446,26.92222349800287,3.4871916067042524e-13,0.6130127764638453,1.5836430528448575
2.7185882427329406e7,162975.08346206436,166.81005372000593,0.11163079258705975,3.828802526821283e6,1.2439065583456657e-9,3.3613409535074156e-16,12.190202451064827,31.195150061810445,3.99282658096052e-13,0.5437449888481211,1.9890532701602304
3.1257158496882353e7,187381.7422860383,166.81005372000593,0.11163079258705975,3.4886622629604302e6,1.427180285045935e-9,4.1396551822532104e-16,12.095308154468247,36.14823696513843,4.571816742483003e-13,0.47353784945211536,2.452807727113138
3.593813663804626e7,215443.46900318822,166.81005372000593,0.11163079258705975,3.1787391226751255e6,1.6374134122659878e-9,5.098119145998788e-16,12.00048354244188,41.890097669499006,5.234809626498407e-13,0.40516685612215686,2.971629039729174
4.132012400115335e7,247707.6355991709,166.81005372000593,0.11163079258705975,2.8963486999888e6,1.8785645362676475e-9,6.278413707770141e-16,11.90572956366437,48.54675053502885,5.993999034875089e-13,0.34105054813949026,3.5418114965599674
4.750810162102793e7,284803.5868435799,166.81005372000593,0.11163079258705975,2.6390450641533094e6,2.1551723473549535e-9,7.731859141687248e-16,11.811047185531324,56.26441857323975,6.863349698128051e-13,0.28294980707923695,4.160601852709997
5.462277217684349e7,327454.9162877732,166.81005372000593,0.11163079258705975,2.4045995741669047e6,2.4724404430624444e-9,9.521643358306643e-16,11.71643739463316,65.21278146274429,7.858854594558181e-13,0.23185773935927678,4.82727889442385
6.2802914418342605e7,376493.58067924716,166.81005372000593,0.11163079258705975,2.1909815753520485e6,2.836334508980938e-9,1.1725564936375862e-15,11.621901197247723,75.58875322334966,8.998829675756406e-13,0.18806035367835625,5.543779757712283
7.220809018385471e7,432876.12810830615,166.81005372000593,0.11163079258705975,1.9963408107960294e6,3.2536936651395485e-9,1.4439409833933226e-15,11.527439619848243,87.62087091571145,1.030425143867401e-12,0.15129731472548372,6.314830058582956
8.302175681319754e7,497702.3564332114,166.81005372000593,0.11163079258705975,1.8189913953107407e6,3.732358036319876e-9,1.7781108083322454e-15,11.433053709627217,101.57439366932049,1.1799143576002502e-12,0.12095048714903134,7.14748921385516
9.545484566618349e7,572236.765935022,166.81005372000593,0.11163079258705975,1.657397213101694e6,4.2813149026470895e-9,2.1895850532075327e-15,11.338744535036737,117.75722756511732,1.3511019843366599e-12,0.09621458991377302,8.049999964165174
1.0974987654930569e8,657933.2246575683,166.81005372000593,0.11163079258705975,1.5101586126678705e6,4.910866127687574e-9,2.6962387232346362e-15,11.244513186345909,136.5268107884957,1.5471391320589418e-12,0.07623170383947848,9.030112367193205
1.2618568830660212e8,756463.3275546291,166.81005372000593,0.11163079258705975,1.3760002836900007e6,5.632819951345172e-9,3.320078019911075e-15,11.15036077621597,158.298115464787,1.7716347434261353e-12,0.060185815180566635,10.093637031006175
1.4508287784959403e8,869749.0026177834,166.81005372000593,0.11163079258705975,1.2537602109026762e6,6.460710680946195e-9,4.088194615721321e-15,11.056288440293763,183.55294820687342,2.028722147205779e-12,0.04735571542415598,11.243855905568852
1.6681005372000593e8,1.0e6,166.81005372000593,0.11163079258705975,1.1423796092740195e6,7.410050324179059e-9,5.033940229338417e-15,10.962297337824229,212.85076124348655,2.323135288093404e-12,0.03713163788237806,12.481578975380346
174.7528400007683,1.0,174.7528400007683,0.11062510977096013,1.5067600523675372e11,8.767805808118127e-15,1.359261201811637e-25,20.483267356125133,0.00011391411793663835,2.5002625800038335e-18,0.9999999999934924,9.508725469660374e-15
200.9233002565046,1.1497569953977358,174.7528400007683,0.11062510977096013,1.32891940478312e11,1.0076609762141476e-14,1.7182957792340206e-25,20.384637842464777,0.00013160725951216282,2.8602548216166474e-18,0.9999999999912565,1.3820487804043037e-14
231.01297000831585,1.321941148466029,174.7528400007683,0.11062510977096013,1.1720690242843939e11,1.1580612072392718e-14,2.1875420203616134e-25,20.29240070095516,0.00015200416115750888,3.272120767207699e-18,0.9999999999882617,2.0229628782134478e-14
265.60877829466847,1.5199110829529336,174.7528400007683,0.11062510977096013,1.0337314608715242e11,1.3308899056681235e-14,2.831260920964063e-25,20.19856075693684,0.00017557979680997204,3.743340965917771e-18,0.9999999999842372,3.010353275057906e-14
305.38555088334135,1.7475284000076838,174.7528400007683,0.11062510977096013,9.117216742828003e10,1.5293207113071766e-14,3.66417574763873e-25,20.10001150416536,0.00020286387725895554,4.2824755056537936e-18,0.9999999999788183,4.4794008331320484e-14
351.119173421513,2.0092330025650473,174.7528400007683,0.11062510977096013,8.041125213082216e10,1.7570051709807997e-14,4.738878620123812e-25,20.001490532880823,0.00023439304843863548,4.899319914065838e-18,0.9999999999715353,6.660782862274781e-14
403.70172585965526,2.3101297000831598,174.7528400007683,0.11062510977096013,7.092043165841222e10,2.018994747474305e-14,6.056622656557773e-25,19.902998097687338,0.00027082867651751966,5.6050835891164046e-18,0.9999999999617462,9.787826639181873e-14
464.1588833612777,2.6560877829466865,174.7528400007683,0.11062510977096013,6.2549798608192535e10,2.3201672247425636e-14,7.77437009529495e-25,19.804534456563697,0.00031293531154704437,6.412594017162802e-18,0.9999999999485877,1.4445315228011705e-13
533.6699231206306,3.0538555088334154,174.7528400007683,0.11062510977096013,5.516713892506839e10,2.666219059198443e-14,1.0061706933705478e-24,19.70957047751582,0.000361533137521866,7.336530507884424e-18,0.9999999999309318,2.1495103295443352e-13
613.5907273413169,3.511191734215131,174.7528400007683,0.11062510977096013,4.865584358219149e10,3.061693316453454e-14,1.3017355759372073e-24,19.617777433361354,0.00041762022945760727,8.393691715050967e-18,0.9999999999072474,3.1973980639857883e-13
705.480231071864,4.0370172585965545,174.7528400007683,0.11062510977096013,4.291306674268954e10,3.514593427612804e-14,1.6834210972881236e-24,19.519630263011067,0.0004825760944137998,9.603301829932036e-18,0.999999999875327,4.754148681578563e-13
811.1308307896866,4.641588833612778,174.7528400007683,0.11062510977096013,3.784810131082681e10,4.0382332156772445e-14,2.1728952769963715e-24,19.42128130433689,0.0005576549649521834,1.0987361041415194e-17,0.9999999998324067,7.055452147379653e-13
932.6033468832194,5.3366992312063095,174.7528400007683,0.11062510977096013,3.338094621444506e10,4.640242089156968e-14,2.8076451201008933e-24,19.32296245326782,0.0006444300782689857,1.2571046666588843e-17,0.9999999997746979,1.0481762822203107e-12
